user_id,recomendations
2472,"[874972, 9677202, 1053690, 1026118, 7025094]"
2473,"[874972, 1029743, 1082185, 1127831, 951590]"
2474,"[874972, 1082185, 1106523, 1127831, 951590]"
2475,"[1110111, 13115981, 1135552, 5569471, 862349]"
2476,"[874972, 1029743, 1082185, 1127831, 951590]"
2477,"[874972, 1028816, 12782182, 1119051, 1058997]"
2478,"[874972, 8090532, 6979128, 823775, 6464165]"
2479,"[874972, 826144, 895652, 8090653, 845975]"
2480,"[874972, 1029743, 1082185, 1127831, 951590]"
2481,"[874972, 898601, 9245108, 823775, 865705]"
2482,"[848029, 850102, 847066, 851287, 857276]"
2483,"[981677, 1109778, 1003616, 1070820, 6533936]"
2484,"[878715, 835243, 1023958, 1101010, 1106301]"
2485,"[874972, 1031864, 862349, 976214, 991874]"
2486,"[874972, 901762, 878445, 1004390, 1104584]"
2487,"[874972, 1029743, 1082185, 1127831, 951590]"
2488,"[874972, 1125219, 873964, 821083, 1012913]"
2489,"[874972, 8019716, 932298, 828867, 1029743]"
2490,"[874972, 1029743, 1127831, 1082185, 951590]"
2491,"[874972, 1082185, 1106523, 1127831, 951590]"
2492,"[874972, 972191, 835243, 865705, 986912]"
2493,"[874972, 1082185, 1127831, 1029743, 951590]"
2494,"[874972, 10344585, 880427, 969932, 862349]"
2495,"[874972, 1029743, 1082185, 1127831, 951590]"
2496,"[12810464, 933067, 1128240, 909268, 5569230]"
2497,"[874972, 1029743, 1082185, 1106523, 1127831]"
2498,"[874972, 920109, 1076875, 1004945, 1029743]"
2499,"[874972, 1089766, 829291, 1070820, 971949]"
2500,"[874972, 8177622, 869622, 1058997, 1004945]"
